INE_ID,Concelho,Inscritos,Votantes,Brancos,Nulos,Votos,Sigla,Mandatos,Abstention (%),year
502,CASTELO BRANCO,51234.0,28655.0,544.0,320.0,4906,PPD/PSD,1.0,44.0703439122,2009
502,CASTELO BRANCO,51234.0,28655.0,544.0,320.0,1121,CDS-PP,0.0,44.0703439122,2009
502,CASTELO BRANCO,51234.0,28655.0,544.0,320.0,960,PCP-PEV,0.0,44.0703439122,2009
503,COVILHÃ,51281.0,31629.0,699.0,472.0,8486,PS,3.0,38.3221856048,2009
503,COVILHÃ,51281.0,31629.0,699.0,472.0,799,B.E.,0.0,38.3221856048,2009
503,COVILHÃ,51281.0,31629.0,699.0,472.0,17931,PPD/PSD,6.0,38.3221856048,2009
503,COVILHÃ,51281.0,31629.0,699.0,472.0,880,CDS-PP,0.0,38.3221856048,2009
503,COVILHÃ,51281.0,31629.0,699.0,472.0,2362,PCP-PEV,0.0,38.3221856048,2009
504,FUNDÃO,30317.0,19256.0,412.0,275.0,703,PCP-PEV,0.0,36.4844806544,2009
504,FUNDÃO,30317.0,19256.0,412.0,275.0,535,CDS-PP,0.0,36.4844806544,2009
504,FUNDÃO,30317.0,19256.0,412.0,275.0,11778,PPD/PSD,5.0,36.4844806544,2009
504,FUNDÃO,30317.0,19256.0,412.0,275.0,5553,PS,2.0,36.4844806544,2009
505,IDANHA-A-NOVA,10771.0,7260.0,190.0,203.0,2036,PPD/PSD,2.0,32.5967876706,2009
505,IDANHA-A-NOVA,10771.0,7260.0,190.0,203.0,208,PCP-PEV,0.0,32.5967876706,2009
505,IDANHA-A-NOVA,10771.0,7260.0,190.0,203.0,4247,PS,5.0,32.5967876706,2009
505,IDANHA-A-NOVA,10771.0,7260.0,190.0,203.0,376,CDS-PP,0.0,32.5967876706,2009
506,OLEIROS,6439.0,4003.0,102.0,98.0,721,PS,1.0,37.8319614847,2009
506,OLEIROS,6439.0,4003.0,102.0,98.0,3010,PPD/PSD,4.0,37.8319614847,2009
506,OLEIROS,6439.0,4003.0,102.0,98.0,72,PCP-PEV,0.0,37.8319614847,2009
507,PENAMACOR,6384.0,4373.0,90.0,105.0,1709,PPD/PSD.CDS-PP.MPT,2.0,31.5006265664,2009
507,PENAMACOR,6384.0,4373.0,90.0,105.0,124,PCP-PEV,0.0,31.5006265664,2009
507,PENAMACOR,6384.0,4373.0,90.0,105.0,2345,PS,3.0,31.5006265664,2009
508,PROENÇA-A-NOVA,8700.0,6054.0,103.0,83.0,39,PCP-PEV,0.0,30.4137931034,2009
508,PROENÇA-A-NOVA,8700.0,6054.0,103.0,83.0,95,CDS-PP,0.0,30.4137931034,2009
508,PROENÇA-A-NOVA,8700.0,6054.0,103.0,83.0,1099,PPD/PSD,1.0,30.4137931034,2009
508,PROENÇA-A-NOVA,8700.0,6054.0,103.0,83.0,4635,PS,4.0,30.4137931034,2009
509,SERTÃ,15436.0,10573.0,147.0,162.0,3833,PS,3.0,31.5042757191,2009
509,SERTÃ,15436.0,10573.0,147.0,162.0,5383,PPD/PSD,4.0,31.5042757191,2009
509,SERTÃ,15436.0,10573.0,147.0,162.0,66,PCP-PEV,0.0,31.5042757191,2009
509,SERTÃ,15436.0,10573.0,147.0,162.0,171,B.E.,0.0,31.5042757191,2009
509,SERTÃ,15436.0,10573.0,147.0,162.0,811,CDS-PP,0.0,31.5042757191,2009
510,VILA DE REI,3175.0,2300.0,52.0,81.0,99,PCP-PEV,0.0,27.5590551181,2009
510,VILA DE REI,3175.0,2300.0,52.0,81.0,430,PS,1.0,27.5590551181,2009
510,VILA DE REI,3175.0,2300.0,52.0,81.0,1405,PPD/PSD,4.0,27.5590551181,2009
510,VILA DE REI,3175.0,2300.0,52.0,81.0,233,CDS-PP,0.0,27.5590551181,2009
511,VILA VELHA DE RÓDÃO,3605.0,2773.0,30.0,37.0,84,PCP-PEV,0.0,23.0790568655,2009
511,VILA VELHA DE RÓDÃO,3605.0,2773.0,30.0,37.0,1694,PS,3.0,23.0790568655,2009
511,VILA VELHA DE RÓDÃO,3605.0,2773.0,30.0,37.0,888,PPD/PSD,2.0,23.0790568655,2009
511,VILA VELHA DE RÓDÃO,3605.0,2773.0,30.0,37.0,40,CDS-PP,0.0,23.0790568655,2009
601,ARGANIL,11859.0,8068.0,119.0,151.0,4734,PPD/PSD,5.0,31.9672822329,2009
601,ARGANIL,11859.0,8068.0,119.0,151.0,1432,PS,1.0,31.9672822329,2009
601,ARGANIL,11859.0,8068.0,119.0,151.0,199,PCP-PEV,0.0,31.9672822329,2009
601,ARGANIL,11859.0,8068.0,119.0,151.0,1433,A.C.F.,1.0,31.9672822329,2009
602,CANTANHEDE,36138.0,21387.0,436.0,280.0,543,PCP-PEV,0.0,40.8185289723,2009
602,CANTANHEDE,36138.0,21387.0,436.0,280.0,14305,PPD/PSD,5.0,40.8185289723,2009
602,CANTANHEDE,36138.0,21387.0,436.0,280.0,5823,PS,2.0,40.8185289723,2009
603,COIMBRA,127656.0,70559.0,1665.0,835.0,29414,PPD/PSD.CDS-PP.PPM,6.0,44.7272356959,2009
603,COIMBRA,127656.0,70559.0,1665.0,835.0,24447,PS,4.0,44.7272356959,2009
603,COIMBRA,127656.0,70559.0,1665.0,835.0,6899,PCP-PEV,1.0,44.7272356959,2009
603,COIMBRA,127656.0,70559.0,1665.0,835.0,4097,B.E.,0.0,44.7272356959,2009
603,COIMBRA,127656.0,70559.0,1665.0,835.0,3202,ppas,0.0,44.7272356959,2009
604,CONDEIXA-A-NOVA,12744.0,7567.0,158.0,91.0,482,B.E.,0.0,40.6230382925,2009
604,CONDEIXA-A-NOVA,12744.0,7567.0,158.0,91.0,479,PCP-PEV,0.0,40.6230382925,2009
604,CONDEIXA-A-NOVA,12744.0,7567.0,158.0,91.0,4320,PS,5.0,40.6230382925,2009
604,CONDEIXA-A-NOVA,12744.0,7567.0,158.0,91.0,2037,PPD/PSD,2.0,40.6230382925,2009
605,FIGUEIRA DA FOZ,58614.0,33541.0,932.0,476.0,901,B.E.,0.0,42.7764697854,2009
605,FIGUEIRA DA FOZ,58614.0,33541.0,932.0,476.0,12670,PS,4.0,42.7764697854,2009
605,FIGUEIRA DA FOZ,58614.0,33541.0,932.0,476.0,617,CDS-PP,0.0,42.7764697854,2009
605,FIGUEIRA DA FOZ,58614.0,33541.0,932.0,476.0,1707,PCP-PEV,0.0,42.7764697854,2009
605,FIGUEIRA DA FOZ,58614.0,33541.0,932.0,476.0,9867,PPD/PSD,3.0,42.7764697854,2009
605,FIGUEIRA DA FOZ,58614.0,33541.0,932.0,476.0,6167,f100%,2.0,42.7764697854,2009
605,FIGUEIRA DA FOZ,58614.0,33541.0,932.0,476.0,204,MMS,0.0,42.7764697854,2009
606,GÓIS,4214.0,3077.0,72.0,48.0,1583,PS,3.0,26.9814902705,2009
606,GÓIS,4214.0,3077.0,72.0,48.0,34,PCP-PEV,0.0,26.9814902705,2009
606,GÓIS,4214.0,3077.0,72.0,48.0,1340,PPD/PSD,2.0,26.9814902705,2009
607,LOUSÃ,14648.0,8900.0,198.0,71.0,449,B.E.,0.0,39.2408519934,2009
607,LOUSÃ,14648.0,8900.0,198.0,71.0,5093,PS,5.0,39.2408519934,2009
607,LOUSÃ,14648.0,8900.0,198.0,71.0,2853,PPD/PSD,2.0,39.2408519934,2009
607,LOUSÃ,14648.0,8900.0,198.0,71.0,236,PCP-PEV,0.0,39.2408519934,2009
608,MIRA,13029.0,8192.0,181.0,137.0,890,MAR,0.0,37.1248752782,2009
608,MIRA,13029.0,8192.0,181.0,137.0,2333,PPD/PSD,2.0,37.1248752782,2009
608,MIRA,13029.0,8192.0,181.0,137.0,4587,PS,5.0,37.1248752782,2009
608,MIRA,13029.0,8192.0,181.0,137.0,64,PCP-PEV,0.0,37.1248752782,2009
609,MIRANDA DO CORVO,11215.0,7305.0,105.0,95.0,3545,PPD/PSD.CDS-PP,4.0,34.8640213999,2009
609,MIRANDA DO CORVO,11215.0,7305.0,105.0,95.0,165,B.E.,0.0,34.8640213999,2009
609,MIRANDA DO CORVO,11215.0,7305.0,105.0,95.0,189,PCP-PEV,0.0,34.8640213999,2009
609,MIRANDA DO CORVO,11215.0,7305.0,105.0,95.0,3206,PS,3.0,34.8640213999,2009
610,MONTEMOR-O-VELHO,22759.0,14820.0,261.0,180.0,768,PCP-PEV,0.0,34.8829034668,2009
610,MONTEMOR-O-VELHO,22759.0,14820.0,261.0,180.0,278,B.E.,0.0,34.8829034668,2009
610,MONTEMOR-O-VELHO,22759.0,14820.0,261.0,180.0,8401,PPD/PSD.CDS-PP,5.0,34.8829034668,2009
610,MONTEMOR-O-VELHO,22759.0,14820.0,261.0,180.0,4932,PS,2.0,34.8829034668,2009
611,OLIVEIRA DO HOSPITAL,19503.0,14616.0,149.0,249.0,5276,PS,3.0,25.0576834333,2009
611,OLIVEIRA DO HOSPITAL,19503.0,14616.0,149.0,249.0,138,PCP-PEV,0.0,25.0576834333,2009
611,OLIVEIRA DO HOSPITAL,19503.0,14616.0,149.0,249.0,4213,OHS,2.0,25.0576834333,2009
611,OLIVEIRA DO HOSPITAL,19503.0,14616.0,149.0,249.0,4591,PPD/PSD,2.0,25.0576834333,2009
612,PAMPILHOSA DA SERRA,4755.0,3437.0,36.0,42.0,12,PCP-PEV,0.0,27.7181913775,2009
612,PAMPILHOSA DA SERRA,4755.0,3437.0,36.0,42.0,1921,PPD/PSD,3.0,27.7181913775,2009
612,PAMPILHOSA DA SERRA,4755.0,3437.0,36.0,42.0,1426,PS,2.0,27.7181913775,2009
613,PENACOVA,15344.0,9667.0,103.0,114.0,4927,PS,4.0,36.9981751825,2009
613,PENACOVA,15344.0,9667.0,103.0,114.0,3814,PPD/PSD,3.0,36.9981751825,2009
613,PENACOVA,15344.0,9667.0,103.0,114.0,532,PCP-PEV,0.0,36.9981751825,2009
613,PENACOVA,15344.0,9667.0,103.0,114.0,177,CDS-PP,0.0,36.9981751825,2009
614,PENELA,5608.0,3807.0,85.0,56.0,56,PCP-PEV,0.0,32.1148359486,2009
614,PENELA,5608.0,3807.0,85.0,56.0,1231,PS,2.0,32.1148359486,2009
614,PENELA,5608.0,3807.0,85.0,56.0,2379,PPD/PSD,3.0,32.1148359486,2009
615,SOURE,19014.0,11494.0,327.0,202.0,228,CDS-PP,0.0,39.5498054065,2009
615,SOURE,19014.0,11494.0,327.0,202.0,6144,PS,5.0,39.5498054065,2009
615,SOURE,19014.0,11494.0,327.0,202.0,463,B.E.,0.0,39.5498054065,2009
615,SOURE,19014.0,11494.0,327.0,202.0,2950,PPD/PSD,2.0,39.5498054065,2009
615,SOURE,19014.0,11494.0,327.0,202.0,1180,PCP-PEV,0.0,39.5498054065,2009
616,TÁBUA,10865.0,7632.0,127.0,129.0,2804,PPD/PSD.CDS-PP,3.0,29.756097561,2009
616,TÁBUA,10865.0,7632.0,127.0,129.0,269,PCP-PEV,0.0,29.756097561,2009
616,TÁBUA,10865.0,7632.0,127.0,129.0,4303,PS,4.0,29.756097561,2009
617,VILA NOVA DE POIARES,6272.0,3802.0,98.0,64.0,2148,PPD/PSD,3.0,39.381377551,2009
617,VILA NOVA DE POIARES,6272.0,3802.0,98.0,64.0,1373,PS,2.0,39.381377551,2009
617,VILA NOVA DE POIARES,6272.0,3802.0,98.0,64.0,119,PCP-PEV,0.0,39.381377551,2009
701,ALANDROAL,5532.0,4324.0,39.0,35.0,123,PPD/PSD,0.0,21.8365871294,2009
701,ALANDROAL,5532.0,4324.0,39.0,35.0,1712,MUDA,2.0,21.8365871294,2009
701,ALANDROAL,5532.0,4324.0,39.0,35.0,1705,PS,2.0,21.8365871294,2009
701,ALANDROAL,5532.0,4324.0,39.0,35.0,710,PCP-PEV,1.0,21.8365871294,2009
702,ARRAIOLOS,6380.0,4230.0,102.0,66.0,1038,PS,1.0,33.6990595611,2009
702,ARRAIOLOS,6380.0,4230.0,102.0,66.0,2709,PCP-PEV,4.0,33.6990595611,2009
702,ARRAIOLOS,6380.0,4230.0,102.0,66.0,315,PPD/PSD.CDS-PP,0.0,33.6990595611,2009
703,BORBA,6611.0,4376.0,93.0,62.0,621,PPD/PSD,0.0,33.8072908788,2009
703,BORBA,6611.0,4376.0,93.0,62.0,836,PCP-PEV,1.0,33.8072908788,2009
703,BORBA,6611.0,4376.0,93.0,62.0,2764,PS,4.0,33.8072908788,2009
704,ESTREMOZ,13263.0,8935.0,176.0,128.0,113,B.E.,0.0,32.6321345095,2009
704,ESTREMOZ,13263.0,8935.0,176.0,128.0,3578,MIETZ,3.0,32.6321345095,2009
704,ESTREMOZ,13263.0,8935.0,176.0,128.0,163,CDS-PP,0.0,32.6321345095,2009
704,ESTREMOZ,13263.0,8935.0,176.0,128.0,2866,PS,3.0,32.6321345095,2009
704,ESTREMOZ,13263.0,8935.0,176.0,128.0,979,PPD/PSD,1.0,32.6321345095,2009
704,ESTREMOZ,13263.0,8935.0,176.0,128.0,932,PCP-PEV,0.0,32.6321345095,2009
705,ÉVORA,48119.0,26484.0,477.0,243.0,742,B.E.,0.0,44.9614497392,2009
705,ÉVORA,48119.0,26484.0,477.0,243.0,590,CDS-PP,0.0,44.9614497392,2009
705,ÉVORA,48119.0,26484.0,477.0,243.0,9189,PCP-PEV,3.0,44.9614497392,2009
705,ÉVORA,48119.0,26484.0,477.0,243.0,4638,PPD/PSD,1.0,44.9614497392,2009
705,ÉVORA,48119.0,26484.0,477.0,243.0,10605,PS,3.0,44.9614497392,2009
706,MONTEMOR-O-NOVO,15622.0,9658.0,210.0,109.0,5334,PCP-PEV,4.0,38.1769299706,2009
706,MONTEMOR-O-NOVO,15622.0,9658.0,210.0,109.0,2710,PS,2.0,38.1769299706,2009
706,MONTEMOR-O-NOVO,15622.0,9658.0,210.0,109.0,1295,PPD/PSD,1.0,38.1769299706,2009
707,MORA,5131.0,3190.0,68.0,37.0,88,B.E.,0.0,37.8288832586,2009
707,MORA,5131.0,3190.0,68.0,37.0,548,PS,1.0,37.8288832586,2009
707,MORA,5131.0,3190.0,68.0,37.0,494,PPD/PSD,1.0,37.8288832586,2009
707,MORA,5131.0,3190.0,68.0,37.0,1955,PCP-PEV,3.0,37.8288832586,2009
708,MOURÃO,2554.0,1872.0,54.0,40.0,522,PPD/PSD.CDS-PP,2.0,26.70321065,2009
708,MOURÃO,2554.0,1872.0,54.0,40.0,902,PS,3.0,26.70321065,2009
708,MOURÃO,2554.0,1872.0,54.0,40.0,166,PCP-PEV,0.0,26.70321065,2009
708,MOURÃO,2554.0,1872.0,54.0,40.0,188,XVIII,0.0,26.70321065,2009
709,PORTEL,6005.0,4441.0,52.0,43.0,46,CDS-PP,0.0,26.0449625312,2009
709,PORTEL,6005.0,4441.0,52.0,43.0,2913,PS,4.0,26.0449625312,2009
709,PORTEL,6005.0,4441.0,52.0,43.0,1387,PCP-PEV,1.0,26.0449625312,2009
710,REDONDO,6350.0,3949.0,68.0,35.0,352,PPD/PSD,0.0,37.811023622,2009
710,REDONDO,6350.0,3949.0,68.0,35.0,368,PCP-PEV,0.0,37.811023622,2009
710,REDONDO,6350.0,3949.0,68.0,35.0,998,PS,1.0,37.811023622,2009
710,REDONDO,6350.0,3949.0,68.0,35.0,2128,MICRE,4.0,37.811023622,2009
711,REGUENGOS DE MONSARAZ,9301.0,5458.0,116.0,49.0,3531,PS,4.0,41.3181378346,2009
711,REGUENGOS DE MONSARAZ,9301.0,5458.0,116.0,49.0,1057,PCP-PEV,1.0,41.3181378346,2009
711,REGUENGOS DE MONSARAZ,9301.0,5458.0,116.0,49.0,705,PPD/PSD.CDS-PP,0.0,41.3181378346,2009
712,VENDAS NOVAS,10457.0,6023.0,121.0,64.0,3144,PCP-PEV,4.0,42.4022186095,2009
712,VENDAS NOVAS,10457.0,6023.0,121.0,64.0,873,PPD/PSD,1.0,42.4022186095,2009
712,VENDAS NOVAS,10457.0,6023.0,121.0,64.0,1821,PS,2.0,42.4022186095,2009
713,VIANA DO ALENTEJO,4964.0,3406.0,52.0,36.0,1773,PS,3.0,31.3859790492,2009
713,VIANA DO ALENTEJO,4964.0,3406.0,52.0,36.0,193,PPD/PSD,0.0,31.3859790492,2009
713,VIANA DO ALENTEJO,4964.0,3406.0,52.0,36.0,1302,PCP-PEV,2.0,31.3859790492,2009
713,VIANA DO ALENTEJO,4964.0,3406.0,52.0,36.0,50,B.E.,0.0,31.3859790492,2009
714,VILA VIÇOSA,7574.0,5246.0,65.0,62.0,111,CDS-PP,0.0,30.7367309216,2009
714,VILA VIÇOSA,7574.0,5246.0,65.0,62.0,2072,PCP-PEV,2.0,30.7367309216,2009
714,VILA VIÇOSA,7574.0,5246.0,65.0,62.0,497,PPD/PSD,0.0,30.7367309216,2009
714,VILA VIÇOSA,7574.0,5246.0,65.0,62.0,2439,PS,3.0,30.7367309216,2009
801,ALBUFEIRA,29022.0,14886.0,239.0,145.0,3155,PS,1.0,48.7078767831,2009
801,ALBUFEIRA,29022.0,14886.0,239.0,145.0,9977,PPD/PSD,6.0,48.7078767831,2009
801,ALBUFEIRA,29022.0,14886.0,239.0,145.0,471,PCP-PEV,0.0,48.7078767831,2009
801,ALBUFEIRA,29022.0,14886.0,239.0,145.0,456,CDS-PP,0.0,48.7078767831,2009
801,ALBUFEIRA,29022.0,14886.0,239.0,145.0,443,B.E.,0.0,48.7078767831,2009
802,ALCOUTIM,3151.0,2442.0,24.0,45.0,1063,PS,2.0,22.5007933989,2009
802,ALCOUTIM,3151.0,2442.0,24.0,45.0,1259,PPD/PSD,3.0,22.5007933989,2009
802,ALCOUTIM,3151.0,2442.0,24.0,45.0,51,PCP-PEV,0.0,22.5007933989,2009
803,ALJEZUR,4456.0,2961.0,79.0,53.0,391,PCP-PEV,0.0,33.5502692998,2009
803,ALJEZUR,4456.0,2961.0,79.0,53.0,483,PPD/PSD,1.0,33.5502692998,2009
803,ALJEZUR,4456.0,2961.0,79.0,53.0,1955,PS,4.0,33.5502692998,2009
804,CASTRO MARIM,5995.0,4241.0,49.0,51.0,88,PCP-PEV,0.0,29.2577147623,2009
804,CASTRO MARIM,5995.0,4241.0,49.0,51.0,43,CDS-PP,0.0,29.2577147623,2009
804,CASTRO MARIM,5995.0,4241.0,49.0,51.0,2306,PPD/PSD,3.0,29.2577147623,2009
804,CASTRO MARIM,5995.0,4241.0,49.0,51.0,1704,PS,2.0,29.2577147623,2009
805,FARO,54450.0,31265.0,499.0,336.0,1287,CFC,0.0,42.580348944,2009
805,FARO,54450.0,31265.0,499.0,336.0,13340,PPD/PSD.CDS-PP.MPT.PPM,5.0,42.580348944,2009
805,FARO,54450.0,31265.0,499.0,336.0,13211,PS,4.0,42.580348944,2009
805,FARO,54450.0,31265.0,499.0,336.0,950,B.E.,0.0,42.580348944,2009
805,FARO,54450.0,31265.0,499.0,336.0,1642,PCP-PEV,0.0,42.580348944,2009
806,LAGOA,17554.0,10250.0,126.0,107.0,437,B.E.,0.0,41.6087501424,2009
806,LAGOA,17554.0,10250.0,126.0,107.0,4301,PS,3.0,41.6087501424,2009
806,LAGOA,17554.0,10250.0,126.0,107.0,432,PCP-PEV,0.0,41.6087501424,2009
806,LAGOA,17554.0,10250.0,126.0,107.0,4603,PPD/PSD,4.0,41.6087501424,2009
806,LAGOA,17554.0,10250.0,126.0,107.0,244,CDS-PP,0.0,41.6087501424,2009
807,LAGOS,22479.0,12889.0,269.0,121.0,3210,PPD/PSD.CDS-PP,2.0,42.6620401263,2009
807,LAGOS,22479.0,12889.0,269.0,121.0,597,B.E.,0.0,42.6620401263,2009
807,LAGOS,22479.0,12889.0,269.0,121.0,745,PCP-PEV,0.0,42.6620401263,2009
807,LAGOS,22479.0,12889.0,269.0,121.0,7853,PS,5.0,42.6620401263,2009
807,LAGOS,22479.0,12889.0,269.0,121.0,94,MPT,0.0,42.6620401263,2009
808,LOULÉ,54313.0,29589.0,505.0,360.0,9651,PS,3.0,45.5213300683,2009
808,LOULÉ,54313.0,29589.0,505.0,360.0,569,PCP-PEV,0.0,45.5213300683,2009
808,LOULÉ,54313.0,29589.0,505.0,360.0,16866,PPD/PSD,6.0,45.5213300683,2009
808,LOULÉ,54313.0,29589.0,505.0,360.0,780,CDS-PP,0.0,45.5213300683,2009
808,LOULÉ,54313.0,29589.0,505.0,360.0,858,B.E.,0.0,45.5213300683,2009
809,MONCHIQUE,5700.0,4240.0,75.0,53.0,1914,PS,2.0,25.6140350877,2009
809,MONCHIQUE,5700.0,4240.0,75.0,53.0,1982,PPD/PSD,3.0,25.6140350877,2009
809,MONCHIQUE,5700.0,4240.0,75.0,53.0,156,PCP-PEV,0.0,25.6140350877,2009
809,MONCHIQUE,5700.0,4240.0,75.0,53.0,60,CDS-PP,0.0,25.6140350877,2009
810,OLHÃO,35617.0,16885.0,476.0,206.0,1673,B.E.,1.0,52.5928629587,2009
810,OLHÃO,35617.0,16885.0,476.0,206.0,7713,PS,4.0,52.5928629587,2009
810,OLHÃO,35617.0,16885.0,476.0,206.0,297,PCTP/MRPP,0.0,52.5928629587,2009
810,OLHÃO,35617.0,16885.0,476.0,206.0,4930,PPD/PSD.CDS-PP.MPT.PPM,2.0,52.5928629587,2009
810,OLHÃO,35617.0,16885.0,476.0,206.0,1590,PCP-PEV,0.0,52.5928629587,2009
811,PORTIMÃO,42751.0,23155.0,447.0,210.0,1460,B.E.,0.0,45.8375242684,2009
811,PORTIMÃO,42751.0,23155.0,447.0,210.0,999,CDS-PP,0.0,45.8375242684,2009
811,PORTIMÃO,42751.0,23155.0,447.0,210.0,1372,PCP-PEV,0.0,45.8375242684,2009
811,PORTIMÃO,42751.0,23155.0,447.0,210.0,5818,PPD/PSD,2.0,45.8375242684,2009
811,PORTIMÃO,42751.0,23155.0,447.0,210.0,12849,PS,5.0,45.8375242684,2009
812,SÃO BRÁS DE ALPORTEL,8779.0,4873.0,102.0,63.0,99,CDS-PP,0.0,44.4925390136,2009
812,SÃO BRÁS DE ALPORTEL,8779.0,4873.0,102.0,63.0,300,PCP-PEV,0.0,44.4925390136,2009
812,SÃO BRÁS DE ALPORTEL,8779.0,4873.0,102.0,63.0,752,PPD/PSD,1.0,44.4925390136,2009
812,SÃO BRÁS DE ALPORTEL,8779.0,4873.0,102.0,63.0,3557,PS,4.0,44.4925390136,2009
813,SILVES,29886.0,17101.0,381.0,306.0,3193,PCP-PEV,1.0,42.779227732,2009
813,SILVES,29886.0,17101.0,381.0,306.0,1006,B.E.,0.0,42.779227732,2009
813,SILVES,29886.0,17101.0,381.0,306.0,6762,PPD/PSD,3.0,42.779227732,2009
813,SILVES,29886.0,17101.0,381.0,306.0,5453,PS,3.0,42.779227732,2009
814,TAVIRA,22832.0,14408.0,292.0,197.0,408,PCP-PEV,0.0,36.8955851437,2009
814,TAVIRA,22832.0,14408.0,292.0,197.0,373,CDS-PP,0.0,36.8955851437,2009
814,TAVIRA,22832.0,14408.0,292.0,197.0,6626,PS,4.0,36.8955851437,2009
814,TAVIRA,22832.0,14408.0,292.0,197.0,415,B.E.,0.0,36.8955851437,2009
814,TAVIRA,22832.0,14408.0,292.0,197.0,6097,PPD/PSD,3.0,36.8955851437,2009
815,VILA DO BISPO,4282.0,3058.0,37.0,26.0,1211,PS,2.0,28.5847734703,2009
815,VILA DO BISPO,4282.0,3058.0,37.0,26.0,20,MPT,0.0,28.5847734703,2009
815,VILA DO BISPO,4282.0,3058.0,37.0,26.0,57,PCP-PEV,0.0,28.5847734703,2009
815,VILA DO BISPO,4282.0,3058.0,37.0,26.0,602,M.D.I.,1.0,28.5847734703,2009
815,VILA DO BISPO,4282.0,3058.0,37.0,26.0,1105,PPD/PSD,2.0,28.5847734703,2009
816,VILA REAL DE SANTO ANTÓNIO,16504.0,10540.0,94.0,94.0,196,B.E.,0.0,36.1366941348,2009
816,VILA REAL DE SANTO ANTÓNIO,16504.0,10540.0,94.0,94.0,115,CDS-PP,0.0,36.1366941348,2009
816,VILA REAL DE SANTO ANTÓNIO,16504.0,10540.0,94.0,94.0,778,PCP-PEV,0.0,36.1366941348,2009
816,VILA REAL DE SANTO ANTÓNIO,16504.0,10540.0,94.0,94.0,1770,PS,1.0,36.1366941348,2009
816,VILA REAL DE SANTO ANTÓNIO,16504.0,10540.0,94.0,94.0,7493,PPD/PSD,6.0,36.1366941348,2009
901,AGUIAR DA BEIRA,6640.0,4340.0,45.0,94.0,1643,PS,2.0,34.6385542169,2009
901,AGUIAR DA BEIRA,6640.0,4340.0,45.0,94.0,274,CDS-PP,0.0,34.6385542169,2009
901,AGUIAR DA BEIRA,6640.0,4340.0,45.0,94.0,2244,PPD/PSD,3.0,34.6385542169,2009
901,AGUIAR DA BEIRA,6640.0,4340.0,45.0,94.0,40,PCP-PEV,0.0,34.6385542169,2009
902,ALMEIDA,8698.0,5957.0,95.0,127.0,104,PCP-PEV,0.0,31.5129914923,2009
902,ALMEIDA,8698.0,5957.0,95.0,127.0,2530,PS,2.0,31.5129914923,2009
902,ALMEIDA,8698.0,5957.0,95.0,127.0,3101,PPD/PSD.CDS-PP,3.0,31.5129914923,2009
903,CELORICO DA BEIRA,8948.0,6220.0,65.0,107.0,3309,PS,3.0,30.4872597228,2009
903,CELORICO DA BEIRA,8948.0,6220.0,65.0,107.0,1376,MAJUSP,1.0,30.4872597228,2009
903,CELORICO DA BEIRA,8948.0,6220.0,65.0,107.0,1323,PPD/PSD.CDS-PP,1.0,30.4872597228,2009
903,CELORICO DA BEIRA,8948.0,6220.0,65.0,107.0,40,PCP-PEV,0.0,30.4872597228,2009
904,FIGUEIRA DE CASTELO RODRIGO,6582.0,4786.0,71.0,82.0,1939,PS,2.0,27.2865390459,2009
904,FIGUEIRA DE CASTELO RODRIGO,6582.0,4786.0,71.0,82.0,2652,PPD/PSD,3.0,27.2865390459,2009
904,FIGUEIRA DE CASTELO RODRIGO,6582.0,4786.0,71.0,82.0,42,PCP-PEV,0.0,27.2865390459,2009
905,FORNOS DE ALGODRES,5504.0,3964.0,65.0,59.0,1507,PS,2.0,27.9796511628,2009
905,FORNOS DE ALGODRES,5504.0,3964.0,65.0,59.0,35,PCP-PEV,0.0,27.9796511628,2009
905,FORNOS DE ALGODRES,5504.0,3964.0,65.0,59.0,2168,PPD/PSD,3.0,27.9796511628,2009
905,FORNOS DE ALGODRES,5504.0,3964.0,65.0,59.0,130,CDS-PP.PPM,0.0,27.9796511628,2009
906,GOUVEIA,15676.0,10143.0,195.0,126.0,165,CDS-PP,0.0,35.295993876,2009
906,GOUVEIA,15676.0,10143.0,195.0,126.0,344,PCP-PEV,0.0,35.295993876,2009
906,GOUVEIA,15676.0,10143.0,195.0,126.0,5287,PPD/PSD,4.0,35.295993876,2009
906,GOUVEIA,15676.0,10143.0,195.0,126.0,4026,PS,3.0,35.295993876,2009
907,GUARDA,39945.0,25058.0,579.0,539.0,7092,PPD/PSD,2.0,37.2687445237,2009
907,GUARDA,39945.0,25058.0,579.0,539.0,672,PCP-PEV,0.0,37.2687445237,2009
907,GUARDA,39945.0,25058.0,579.0,539.0,721,B.E.,0.0,37.2687445237,2009
907,GUARDA,39945.0,25058.0,579.0,539.0,13987,PS,5.0,37.2687445237,2009
907,GUARDA,39945.0,25058.0,579.0,539.0,176,PCTP/MRPP,0.0,37.2687445237,2009
907,GUARDA,39945.0,25058.0,579.0,539.0,1292,CDS-PP,0.0,37.2687445237,2009
908,MANTEIGAS,3895.0,2777.0,33.0,34.0,64,PCP-PEV,0.0,28.703465982,2009
908,MANTEIGAS,3895.0,2777.0,33.0,34.0,1500,PS,3.0,28.703465982,2009
908,MANTEIGAS,3895.0,2777.0,33.0,34.0,1146,PPD/PSD,2.0,28.703465982,2009
909,MÊDA,6452.0,4435.0,51.0,76.0,53,PCP-PEV,0.0,31.2616243025,2009
